,Unnamed: 0.1,Unnamed: 0,School Name,Coordinates,Address,School Type,latitude,longitude,District,Address3
1087,,1101,AlTamiuz Private School,,"7211 Prince Abdulaziz Bin Ayyaf, Alyasmin, Riyadh 13326",Private educational institution,24.8304719,46.6468442, Alyasmin, Alyasmin
1088,,1102,مدرسة الياسمين الثانوية,,"RM43+553, Alyasmin, Riyadh 13322",School,24.805391,46.6526173, Alyasmin, Alyasmin
1089,,1103,مدارس المتقدمة الأهلية - حي الصحافة,,"2895 Al Imam Saud Ibn Faysal Rd, As Sahafah, Riyadh 13315",Private educational institution,24.795859,46.63914, As Sahafah, As Sahafah
1090,,1104,شركة مدارس معالم التربية الأهلية (حضانة- رياض اطفال- تحفيظ قرآن- ثنائي اللغة- تعليم عام-أبتدائي - متوسط- ثانوي- بنين - بنات),,"شارع Muhammad Ibn Abdulaziz Ad Daghaythir, As Sahafah, Riyadh 13321",Private educational institution,24.8041517,46.6323884, As Sahafah, As Sahafah
1091,,1105,مدرسة الصحافة الاهلية الابتدائية,,"4019 Buraiydah, As Sahafah, Riyadh 13321",School,24.8003437,46.6449703, As Sahafah, As Sahafah
1092,,1106,مدارس الخطوة الاهلية,,"6617 Rumah, As Sahafah, Riyadh 13321",Private educational institution,24.7992354,46.6361268, As Sahafah, As Sahafah
1093,,1107,مدارس الدوحة الأهلية للبنات,,"الفرعة، الياسمين, Alyasmin, Riyadh 13325",School,24.8210073,46.6229695, Alyasmin, Alyasmin
1094,,1108,Ziad Bin Saad Primary School,,"6744 Almanafie, As Sahafah, Riyadh 13321",Elementary school,24.8072219,46.6417195, As Sahafah, As Sahafah
1095,,1110,مدارس رياض الأنطلاقة - فرع الربيع,,"Salman Al Udwani, Ar Rabi, Riyadh 13315",School,24.7949835,46.6541693, Ar Rabi, Ar Rabi
1096,,1111,Kingdom International Schools,,"King Abdulaziz Rd, Ar Rabi, Riyadh 13316",International school,24.792603,46.6580375, Ar Rabi, Ar Rabi
1097,,1112,SEK International School Riyadh,,"District، Al Toq Street Ar Rabie, Riyadh 13315",International school,24.7845411,46.6515964, Riyadh 13315, Riyadh 13315
1098,,1113,شركة مدارس معالم التربية الأهلية (حضانة- رياض اطفال- تحفيظ قرآن- ثنائي اللغة- تعليم عام-أبتدائي - متوسط- ثانوي- بنين - بنات),,"شارع Muhammad Ibn Abdulaziz Ad Daghaythir, As Sahafah, Riyadh 13321",Private educational institution,24.8041517,46.6323884, As Sahafah, As Sahafah
1099,,1114,روضة سماء الطفل,,"8324 Abi Bakr As Siddiq Rd, Ar Rabi, Riyadh 13316",Kindergarten,24.8072542,46.6704116, Ar Rabi, Ar Rabi
1100,,1115,مدارس بنات عامة,,"QMM2+VMF, Al Toq, Ar Rabi, Riyadh 13315",Public educational institution,24.7846798,46.6513787, Al Toq, Al Toq
1101,,1116,Ziad Bin Saad Primary School,,"6744 Almanafie, As Sahafah, Riyadh 13321",Elementary school,24.8072219,46.6417195, As Sahafah, As Sahafah
1102,,1117,مدارس المتقدمة الأهلية - حي الغدير,,"Al Ghadir, Riyadh 13311",School,24.7788533,46.6498658, Riyadh 13311, Riyadh 13311
1103,,1118,ثانوية حي الغدير للبنات,,"QMC4+G4H, Al Thoulama, Al Ghadir, Riyadh 13311",School,24.7713099,46.6550698, Al Thoulama, Al Thoulama
1104,,1119,Zuhair bin Saleem Elementary School,,"8211, Al Ghadir, 4249, Riyadh 13311",School,24.7807056,46.6610364, Al Ghadir, Al Ghadir
1105,,1120,مدارس المناهج الأهلية,,"Nahr Al Nile, Al Ghadir, Riyadh 13311",Private educational institution,24.7759892,46.6601796, Al Ghadir, Al Ghadir
1106,,1121,مدارس المناهج القسم الإبتدائي - بنين,,"7656 At Tansiq, 7656, Al Ghadir, 4117, Riyadh 13311",School,24.7759368,46.6595877, 7656, 7656
1107,,1122,Al Nasriyah Middle School,,"QMJ6+CGX, Al Ghadir, Riyadh 13311",School,24.7811029,46.661052, Al Ghadir, Al Ghadir
1108,,1123,مدرسة غدي المشرق الأهلية,,"Muhammad Ibn Dakhil، العقيق_شارع, Riyadh",School,24.7892011,46.631121, Riyadh, Riyadh
1109,,1124,Ibn Khaldun Schools,,"Abdulaziz Hasan Al Faduli, An Nafal, Riyadh 13312",School,24.7728113,46.6700721, An Nafal, An Nafal
1110,,1125,مدارس واحه العلم,,"QMJJ+PH5, An Nafal, Riyadh 13312",School,24.781774,46.6811784, An Nafal, An Nafal
1111,,1126,مدرسة غدي المشرق الأهلية,,"Muhammad Ibn Dakhil، العقيق_شارع, Riyadh",School,24.7892011,46.631121, Riyadh, Riyadh
1112,,1127,مدرسة الأنفال النسائية لتحفيظ القران حي النفل,,"QMH7+XR4, Al Hayazin، طريق الملك عبدالعزيز, Riyadh 13312",School,24.7798919,46.6642915, Al Hayazin، طريق الملك عبدالعزيز, Al Hayazin، طريق الملك عبدالعزيز
1113,,1128,Gheras Alakhlaq Private School,,"Al Hussatayn, An Nafal, Riyadh 13312",Private educational institution,24.7876036,46.6683186, An Nafal, An Nafal
1114,,1129,ثانوية المعالي الأهلية ( بنين ),,"8356-8410 Al Jaishi, An Nafal, Riyadh 13312",School,24.7913702,46.6778835, An Nafal, An Nafal
1115,,1130,Primary School 76 Seventy-sixth,,"3830 Abdallah Ibn Ateek, An Nafal, Riyadh 13312",School,24.7817764,46.664825, An Nafal, An Nafal
1116,,1131,مدارس الفرسان الأهلية ( بنين),,"24.776431016591538, 46.67782430662903",School,24.7764961,46.67753, 46.67782430662903, 46.67782430662903
1117,,1132,Tlemceni Primary School,,"6756 Al Mouazin, 2795, Al Wadi, Riyadh 13313",Elementary school,24.7838182,46.6861999, 2795, 2795
1118,,1133,Ibn Sina High School,,"QMMP+89Q, Al Majdal, Al Wadi, Riyadh 13313",High school,24.7833302,46.6856954, Al Majdal, Al Majdal
1119,,1134,New Vision Schools - Al Wadi,,"2257 7632 Monjed, Al Wadi, Riyadh 13313",School,24.7926968,46.6800252, Al Wadi, Al Wadi
1120,,1135,مدارس ماي سكول (مدرستي) | My School,,"6565 Wadi Bish, Al Wadi، 3201 وادي بيش،, Riyadh 13313",Private educational institution,24.7825623,46.6895477, Al Wadi، 3201 وادي بيش،, Al Wadi، 3201 وادي بيش،
1121,,1136,Hay Al Wadi Middle School,,"QMQV+JQ3, Al Faidiyyah, Al Wadi, Riyadh 13313",School,24.7890223,46.6941282, Al Faidiyyah, Al Faidiyyah
1122,,1137,مدارس المناهج الحديثة الاهلية تم الاغلاق مؤقتا,,"8236 Al Mushairfah, Al Wadi, Riyadh 13313",School,24.7975912,46.6922769, Al Wadi, Al Wadi
1123,,1138,الروضة 141 بحي الوادي,,"QMRQ+26H, Al Wadi, Riyadh 13313",Preschool,24.7900592,46.6878052, Al Wadi, Al Wadi
1124,,1139,مدرسة عكاظ الابتدائية بحي الندى,,"RM5M+CQ8, An Nada, Riyadh 13317",School,24.8085383,46.6841513, An Nada, An Nada
1125,,1140,Khawarizmi Private Schools,,"An Nada، شارع وادي الزرقاء، 13317،, Riyadh",School,24.8017476,46.6839864, Riyadh, Riyadh
1126,,1141,تحية بالكف لضيافة الأطفال,,"RM6M+2QQ, An Nada, Riyadh 13317",School,24.8100972,46.6841983, An Nada, An Nada
1127,,1142,مدرسة الندى النسائية الخيرية لتحفيظ القران الكريم,,"RM7Q+7GJ, An Nada, Riyadh 13317",School,24.8132178,46.6884711, An Nada, An Nada
1128,,1143,متوسطة رقية الأسلمية للبنات,,"3746 Al Qadih, 8334, Riyadh 13317",School,24.8153958,46.6873157, 8334, 8334
1129,,1144,ملعب مدرسة,,"القلم, An Nada، 7219 القراء، 3981, Riyadh 13317",School,24.8048841,46.6892809, An Nada، 7219 القراء، 3981, An Nada، 7219 القراء، 3981
1130,,1145,مركز عالمي الصغير لضيافة الأطفال,,"6544 2818 Tanjah St, Al Falah, Riyadh 13314",School,24.789958,46.703929, Al Falah, Al Falah
1131,,1146,Dar Al Uloom Schools,,"7677 Al Barakah St, Al Falah, Riyadh 13314",School,24.799154,46.7086569, Al Falah, Al Falah
1132,,1147,Unicq fit,,"6693 Al Lawzah, Al Falah, Riyadh 13314",Elementary school,24.792998,46.7082543, Al Falah, Al Falah
1133,,1148,Dar Alulom International School,,"3178 Al Kindi, Al Falah, Riyadh 13314",School,24.7926694,46.7081065, Al Falah, Al Falah
1134,,1149,مدرسة دار العلوم تمهيدي,,"6832 Al Lawzah, 3182, Al Falah, Riyadh 13314",School,24.7925125,46.707509, 3182, 3182
1135,,1150,Khawarizmi Private Schools,,"An Nada، شارع وادي الزرقاء، 13317،, Riyadh",School,24.8017476,46.6839864, Riyadh, Riyadh
1136,,1151,مركز عالم الطفل لضيافة الأطفال,,"8000 Wahran, Al Falah، 3241, Riyadh 13314",Nursery school,24.8031351,46.7082102, Al Falah، 3241, Al Falah، 3241
1137,,1152,Alrowad Private School,,"حي، شارع العباس بن عبدالمطلب, Al Izdihar, Riyadh 12486",School,24.7832644,46.7236225, Al Izdihar, Al Izdihar
1138,,1153,Al Forsan International School For Girls,,"Ibn Mashal, Al Izdihar, Riyadh 12485",International school,24.7770129,46.717158, Al Izdihar, Al Izdihar
1139,,1154,Al Forsan International Schools For Boys,,"6772 Tabuk St, Al Izdihar, Riyadh 12485",International school,24.7755054,46.7199193, Al Izdihar, Al Izdihar
1140,,1155,الابتدائية 341 للبنات,,"2264 Bareq, Al Izdihar, Riyadh 12487",School,24.7834922,46.7071201, Al Izdihar, Al Izdihar
1141,,1156,الابتدائية ٢٢٥,,"QPGF+8QM, Abi Ishaq Al Maari, Al Izdihar, Riyadh 12486",School,24.7758427,46.7241164, Abi Ishaq Al Maari, Abi Ishaq Al Maari
1142,,1157,Dar Alshewaifat International Schools,,"3625 Al Abbas Ibn Abd Al Mouttaleb, Al Izdihar, Riyadh 12486",Private educational institution,24.7806186,46.7202903, Al Izdihar, Al Izdihar
1143,,1158,مدارس الرواد الأهلية ، إبتدائية بنات,,"QPJC+VFX, Al Hussein Ibn Ali, Al Izdihar, Riyadh 12486",Elementary school,24.782234,46.7209344, Al Hussein Ibn Ali, Al Hussein Ibn Ali
1144,,1159,الروضة ٥٩,,"QPM5+C4H, Bareq, Al Izdihar, Riyadh 12487",School,24.7835734,46.7075734, Bareq, Bareq
1145,,1160,Al-Jawdah Private Schools,,"بجوار النخيل مول, Habban Ibn Abi Jabalah, Al Mughrizat, Riyadh 11476",School,24.7641371,46.718261, Habban Ibn Abi Jabalah, Habban Ibn Abi Jabalah
1146,,1161,Al Jawdah Schools,,"Abdullah Ibn Abi Al Barkat, Al Mughrizat, Riyadh 12483",School,24.7655737,46.7230756, Al Mughrizat, Al Mughrizat
1147,,1162,الابتدائية 341 للبنات,,"2264 Bareq, Al Izdihar, Riyadh 12487",School,24.7834922,46.7071201, Al Izdihar, Al Izdihar
1148,,1163,مدارس اسراري ابتدائي,,"Al Mughrizat, Riyadh 12481",School,24.7592538,46.7228241, Riyadh 12481, Riyadh 12481
1149,,1164,الروضة ٥٩,,"QPM5+C4H, Bareq, Al Izdihar, Riyadh 12487",School,24.7835734,46.7075734, Bareq, Bareq
1150,,1165,مدارس التربية الأهلية,,"An Nakheel, Riyadh 12381",School,24.7455625,46.6522648, Riyadh 12381, Riyadh 12381
1151,,1166,مدارس كون العالمية,,"Jalajel, An Nakheel, Riyadh 12383",Department of education,24.7557429,46.6481421, An Nakheel, An Nakheel
1152,,1167,Al Sumoo National School,,"Shuhada Badr, Al Muruj, Riyadh 12283",School,24.7589741,46.6556709, Al Muruj, Al Muruj
1153,,1168,مدارس المعالي الأهلية,,"حي, Almughirah Ibn Shubah, Al Muruj, Riyadh 12281",School,24.7521436,46.664255, Almughirah Ibn Shubah, Almughirah Ibn Shubah
1154,,1169,Alfateh private school,,"Tamir, Al Muruj, Riyadh 12284",School,24.7642516,46.661835, Al Muruj, Al Muruj
1155,,1170,مدرسة ابن البيطار الابتدائية,,"7831 Al Kharashi, 3932, Al Muruj, Riyadh 12284",Elementary school,24.7623649,46.6694579, 3932, 3932
1156,,1172,السليمانية,,"6551 Imam Saud Bin Abdulaziz Bin Mohammed Rd, Al Muruj, 3898, Riyadh 12282",School,24.7508394,46.6687134, Al Muruj, Al Muruj
1157,,1173,Middle East International School,,"Omar Al Hamazani, Al Muruj, Riyadh 12284",School,24.7647834,46.6633099, Al Muruj, Al Muruj
1158,,1174,مدارس المتقدمة العالمية - حي المصيف,,"7241 Asyad Ibn Al Khudair, Almasiaf, Riyadh 12467",School,24.7646994,46.6756283, Almasiaf, Almasiaf
1159,,1175,مدارس أنوار التعليم العالمية,,"Prince Abdulmuhsin Ibn Jalawi, Almasiaf, Riyadh 12467",School,24.7671009,46.6730683, Almasiaf, Almasiaf
1160,,1176,Dome International Schools,,"2336 Al Maidani, Almasiaf, Riyadh 12467",International school,24.7690555,46.6719435, Almasiaf, Almasiaf
1161,,1177,Alfateh private school,,"Tamir, Al Muruj, Riyadh 12284",School,24.7642516,46.661835, Al Muruj, Al Muruj
1162,,1178,مدارس وسائل الشروق,,"3592 Al Khazraj, Almasiaf, Riyadh 12465",High school,24.7619538,46.6837457, Almasiaf, Almasiaf
1163,,1179,El Moaatamd Secondary School,,"QM7F+RGW, Wadi Hissah, Almasiaf, Riyadh 12467",School,24.7646035,46.6735392, Wadi Hissah, Wadi Hissah
1164,,1180,مدارس اوائل المبدعين,,"RHYA3647 7550 Al Hussein Ibn Ali, Almasiaf, Riyadh 12466",School,24.7675752,46.684683, Almasiaf, Almasiaf
1165,,1181,Middle East International School,,"Omar Al Hamazani, Al Muruj, Riyadh 12284",School,24.7647834,46.6633099, Al Muruj, Al Muruj
1166,,1182,Almanhal Private Schools,,"2833 Nasibah Al Ansariyah, At Taawun, Riyadh 12475",School,24.7657997,46.6941736, At Taawun, At Taawun
1167,,1183,Middle East International School,,"Omar Al Hamazani, Al Muruj, Riyadh 12284",School,24.7647834,46.6633099, Al Muruj, Al Muruj
1168,,1184,Ahad School,,"At Taawun, Riyadh 12475",Private educational institution,24.7644117,46.7010375, Riyadh 12475, Riyadh 12475
1169,,1185,مجمع مدارس حي التعاون,,"3092 Abi Al FarajAl Farrash, At Taawun, 6983, Riyadh 12475",School,24.7696189,46.6961625, At Taawun, At Taawun
1170,,1186,مجمع مدارس بنات حي التعاون ثانوي متوسط ابتدائي تمهيدي,,"7886 Ubhur, At Taawun, Riyadh 12478",School,24.7781749,46.7042737, At Taawun, At Taawun
1171,,1187,Adhwaa Al-Hedaya Schools,,"Al Faridah, At Taawun, Riyadh 12477",School,24.7785944,46.694757, At Taawun, At Taawun
1172,,1188,Al Faris International School,,"Abi Saad Ibn Muhammad, At Taawun, At Taawun, Riyadh 12476",School,24.7678251,46.7037315, At Taawun, At Taawun
1173,,1189,Al Forsan International Schools For Boys,,"6772 Tabuk St, Al Izdihar, Riyadh 12485",International school,24.7755054,46.7199193, Al Izdihar, Al Izdihar
1174,,1190,Al Forsan International School For Girls,,"Ibn Mashal, Al Izdihar, Riyadh 12485",International school,24.7770129,46.717158, Al Izdihar, Al Izdihar
1175,,1191,Alrowad Private School,,"حي، شارع العباس بن عبدالمطلب, Al Izdihar, Riyadh 12486",School,24.7832644,46.7236225, Al Izdihar, Al Izdihar
1176,,1192,الابتدائية 341 للبنات,,"2264 Bareq, Al Izdihar, Riyadh 12487",School,24.7834922,46.7071201, Al Izdihar, Al Izdihar
1177,,1193,الابتدائية ٢٢٥,,"QPGF+8QM, Abi Ishaq Al Maari, Al Izdihar, Riyadh 12486",School,24.7758427,46.7241164, Abi Ishaq Al Maari, Abi Ishaq Al Maari
1178,,1194,Dar Alshewaifat International Schools,,"3625 Al Abbas Ibn Abd Al Mouttaleb, Al Izdihar, Riyadh 12486",Private educational institution,24.7806186,46.7202903, Al Izdihar, Al Izdihar
1179,,1195,الروضة ٥٩,,"QPM5+C4H, Bareq, Al Izdihar, Riyadh 12487",School,24.7835734,46.7075734, Bareq, Bareq
1180,,1196,Noor Female School for Quraan,,"Unnamed Road, Al Izdihar, Riyadh 12487",School,24.7831531,46.7103109, Al Izdihar, Al Izdihar
1181,,1197,Al Jawdah Schools,,"Abdullah Ibn Abi Al Barkat, Al Mughrizat, Riyadh 12483",School,24.7655737,46.7230756, Al Mughrizat, Al Mughrizat
1182,,1198,Rowad AlKhaleej International School,,"2760 Prince Muqrin Ibn Abdulaziz St, Al Mughrizat, Riyadh 12483",School,24.7601608,46.7196856, Al Mughrizat, Al Mughrizat
1183,,1199,Al-Jawdah Private Schools,,"بجوار النخيل مول, Habban Ibn Abi Jabalah, Al Mughrizat, Riyadh 11476",School,24.7641371,46.718261, Habban Ibn Abi Jabalah, Habban Ibn Abi Jabalah
1184,,1200,Al Forsan International School For Girls,,"Ibn Mashal, Al Izdihar, Riyadh 12485",International school,24.7770129,46.717158, Al Izdihar, Al Izdihar
1185,,1201,مدارس اسراري ابتدائي,,"Al Mughrizat, Riyadh 12481",School,24.7592538,46.7228241, Riyadh 12481, Riyadh 12481
1186,,1202,Noor Female School for Quraan,,"Unnamed Road, Al Izdihar, Riyadh 12487",School,24.7831531,46.7103109, Al Izdihar, Al Izdihar
1187,,1203,Asrary schools,,"Al Mina, Street، Riyadh 12481",School,24.7587367,46.7233899, Street، Riyadh 12481, Street، Riyadh 12481
1188,,1204,Al Forsan International Schools For Boys,,"6772 Tabuk St, Al Izdihar, Riyadh 12485",International school,24.7755054,46.7199193, Al Izdihar, Al Izdihar
1189,,1205,مدارس المتقدمة العالمية - حي النزهة,,"3373 7673 Gharyan, An Nuzhah, Riyadh 12474",School,24.7594299,46.7079595, An Nuzhah, An Nuzhah
1190,,1206,مدارس التربية النموذجية النزهة,,"Prince Muqrin Ibn Abdulaziz St, An Nuzhah, Riyadh 12472",School,24.7560133,46.7118656, An Nuzhah, An Nuzhah
1191,,1207,مدارس الفرسان الأهلية - للبنات,,"2860 Al Hariri, An Nuzhah, Riyadh 12471",School,24.7505997,46.7031384, An Nuzhah, An Nuzhah
1192,,1208,Al - Rowad International Schools,,"An Nuzhah، أبي سفيان بن حرب، حي, Riyadh 11673",Private educational institution,24.7557917,46.7035361, Riyadh 11673, Riyadh 11673
1193,,1209,متوسطة العليا,,"Wadi Al Liha, An Nuzhah, Riyadh 26440",School administration office,24.7608367,46.7008026, An Nuzhah, An Nuzhah
1194,,1210,مدرسة الفرسان الأهلية في حي النزهة,,"7130 Abi Dulaf Al Khazraji, An Nuzhah، RHNA3322، 3322, Riyadh 12471",High school,24.7544182,46.7073121, An Nuzhah، RHNA3322، 3322, An Nuzhah، RHNA3322، 3322
1195,,1211,المدرسة الخامسة والأربعون الروضة,,"2567 Faraj At Taghlabi, An Nuzhah, Riyadh 12473",School,24.7566231,46.6996085, An Nuzhah, An Nuzhah
1196,,1212,Dar Al Maaref International Schools,,"حي، ال شهيوين, Al Mursalat, Riyadh 12463",School,24.75076,46.6809145, Al Mursalat, Al Mursalat
1197,,1213,مدارس روضة الدرة الاهلية,,"Ibn Jadid, Al Mursalat, Riyadh 12463",Public educational institution,24.754456,46.6815677, Al Mursalat, Al Mursalat
